"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.350439453E4,6.515627955E-1
1.350585938E4,2.462735724E-1
1.350732422E4,5.590102837E-1
1.350878906E4,5.639337670E-1
1.351025391E4,5.447353752E-1
1.351171875E4,1.105147871E0
1.351318359E4,1.670374902E0
1.351464844E4,1.292501955E0
1.351611328E4,5.883537001E-1
1.351757812E4,1.520682536E-1
1.351904297E4,1.825370279E-1
1.352050781E4,1.823229365E-1
1.352197266E4,2.461126871E-1
1.352343750E4,2.431523933E-1
1.352490234E4,1.040453248E-1
1.352636719E4,1.180951100E-1
1.352783203E4,1.713225736E-1
1.352929688E4,2.045352281E-1
1.353076172E4,1.688834452E-1
1.353222656E4,1.489127844E-1
1.353369141E4,3.189345492E-1
1.353515625E4,1.511777978E-1
1.353662109E4,6.304430862E-2
1.353808594E4,2.510588566E-1
1.353955078E4,2.807912871E-1
1.354101562E4,3.986569853E-1
1.354248047E4,3.924163651E-1
1.354394531E4,1.747432562E-1
1.354541016E4,2.102645698E-1
1.354687500E4,2.602315695E-1
1.354833984E4,2.225680528E-1
1.354980469E4,3.707854484E-1
1.355126953E4,3.514158265E-1
1.355273438E4,1.889376698E-1
1.355419922E4,9.507718028E-2
1.355566406E4,1.195335006E-1
1.355712891E4,1.838061358E-1
1.355859375E4,1.197346802E-1
1.356005859E4,2.241722416E-1
1.356152344E4,1.822752889E-1
1.356298828E4,1.834360750E-2
1.356445312E4,2.277492750E-1
1.356591797E4,2.635745229E-1
1.356738281E4,1.654034256E-1
1.356884766E4,2.017324245E-1
1.357031250E4,1.983044634E-1
1.357177734E4,2.149231368E-1
1.357324219E4,3.447405212E-1
1.357470703E4,1.868183732E-1
1.357617188E4,9.400583192E-2
1.357763672E4,2.230693956E-1
1.357910156E4,3.083205383E-1
1.358056641E4,1.122962826E-1
1.358203125E4,5.164970706E-2
1.358349609E4,1.277421985E-1
1.358496094E4,7.509776640E-2
1.358642578E4,8.878363216E-2
1.358789062E4,2.252314622E-1
1.358935547E4,1.811443477E-1
1.359082031E4,1.175438725E-1
1.359228516E4,1.775250284E-1
1.359375000E4,1.239674956E-1
1.359521484E4,1.280559667E-1
1.359667969E4,1.342874686E-1
1.359814453E4,2.593262691E-1
1.359960938E4,1.192474895E-1
1.360107422E4,1.533915250E-1
1.360253906E4,2.750179610E-1
1.360400391E4,1.652459017E-1
1.360546875E4,3.145303745E-2
1.360693359E4,1.677874107E-1
1.360839844E4,7.725390923E-2
1.360986328E4,1.767935370E-1
1.361132812E4,2.036813617E-1
1.361279297E4,1.375363215E-1
1.361425781E4,1.629870463E-1
1.361572266E4,1.342054957E-1
1.361718750E4,2.981186425E-2
1.361865234E4,1.759571647E-1
1.362011719E4,8.883255495E-2
1.362158203E4,1.919993065E-1
1.362304688E4,8.336450562E-2
1.362451172E4,9.689646904E-2
1.362597656E4,2.643729079E-1
1.362744141E4,4.365130471E-2
1.362890625E4,1.893893700E-1
1.363037109E4,1.949888372E-1
1.363183594E4,7.968867336E-2
1.363330078E4,1.065236780E-1
1.363476562E4,1.142747552E-1
1.363623047E4,1.864074557E-2
1.363769531E4,1.074949068E-1
1.363916016E4,1.549135812E-1
1.364062500E4,1.043488856E-1
1.364208984E4,1.162657345E-1
1.364355469E4,4.136472610E-2
1.364501953E4,1.521579813E-1
1.364648438E4,7.563909655E-2
1.364794922E4,7.175388670E-2
1.364941406E4,1.686293129E-1
1.365087891E4,8.580520337E-2
1.365234375E4,1.773614280E-1
1.365380859E4,1.292340086E-1
1.365527344E4,5.005455983E-2
1.365673828E4,1.681072376E-1
1.365820312E4,1.881671145E-1
1.365966797E4,1.081671602E-1
1.366113281E4,1.193102376E-1
1.366259766E4,1.240468425E-1
1.366406250E4,1.608316841E-1
1.366552734E4,1.518814996E-1
1.366699219E4,5.252237197E-2
1.366845703E4,8.453764226E-2
1.366992188E4,4.637208535E-2
1.367138672E4,1.220521778E-2
1.367285156E4,4.387546453E-2
1.367431641E4,8.346799862E-2
1.367578125E4,9.393170657E-2
1.367724609E4,4.694740046E-2
1.367871094E4,3.152205056E-2
1.368017578E4,2.686718989E-2
1.368164062E4,6.318950541E-2
1.368310547E4,2.874120412E-2
1.368457031E4,1.625657151E-1
1.368603516E4,9.006701274E-2
1.368750000E4,1.514391690E-1
1.368896484E4,2.041008109E-1
1.369042969E4,1.811688715E-1
1.369189453E4,1.703357317E-1
1.369335938E4,1.108659213E-1
1.369482422E4,2.399399398E-1
1.369628906E4,1.461985852E-1
1.369775391E4,8.412789712E-2
1.369921875E4,1.354728694E-1
1.370068359E4,9.599615432E-2
1.370214844E4,6.717557529E-2
1.370361328E4,4.687866129E-2
1.370507812E4,1.145962094E-1
1.370654297E4,8.830444182E-2
1.370800781E4,5.663114947E-2
1.370947266E4,1.421486411E-1
1.371093750E4,7.268450332E-2
1.371240234E4,7.986549284E-2
1.371386719E4,4.806935244E-2
1.371533203E4,1.732532296E-1
1.371679688E4,1.077945044E-1
1.371826172E4,1.380095388E-1
1.371972656E4,1.679287231E-1
1.372119141E4,1.823347594E-1
1.372265625E4,8.579972831E-2
1.372412109E4,1.449858445E-1
1.372558594E4,1.288959489E-1
1.372705078E4,1.101919195E-1
1.372851562E4,3.806365704E-2
1.372998047E4,1.408103943E-1
1.373144531E4,9.285252108E-2
1.373291016E4,1.015200692E-1
1.373437500E4,2.621203368E-1
1.373583984E4,8.453746550E-2
1.373730469E4,1.573067868E-1
1.373876953E4,5.581605746E-2
1.374023438E4,1.569568117E-1
1.374169922E4,1.157525503E-1
1.374316406E4,2.301357327E-1
1.374462891E4,1.136063833E-1
1.374609375E4,1.663268914E-1
1.374755859E4,1.899275729E-1
1.374902344E4,1.462648202E-1
1.375048828E4,1.154495121E-1
1.375195312E4,1.224710023E-1
1.375341797E4,1.186061797E-1
1.375488281E4,1.851121506E-1
1.375634766E4,2.024081403E-1
1.375781250E4,2.414506141E-1
1.375927734E4,1.117011129E-1
1.376074219E4,1.495567940E-1
1.376220703E4,5.875557215E-2
1.376367188E4,3.733134021E-2
1.376513672E4,1.361333799E-1
1.376660156E4,1.820565481E-1
1.376806641E4,4.500478039E-2
1.376953125E4,8.596838288E-2
1.377099609E4,1.531466505E-1
1.377246094E4,1.157219513E-1
1.377392578E4,1.631453630E-1
1.377539062E4,2.108804953E-1
1.377685547E4,2.007130802E-1
1.377832031E4,9.315082727E-2
1.377978516E4,2.403313873E-1
1.378125000E4,9.449109287E-2
1.378271484E4,1.710872151E-1
1.378417969E4,2.181743616E-1
1.378564453E4,1.987776939E-2
1.378710938E4,6.284401168E-2
1.378857422E4,1.321390295E-1
1.379003906E4,1.830992454E-1
1.379150391E4,5.821708751E-2
1.379296875E4,1.023842373E-1
1.379443359E4,7.496817130E-2
1.379589844E4,1.608101687E-1
1.379736328E4,1.418537145E-1
1.379882812E4,1.522332471E-1
1.380029297E4,1.676684411E-1
1.380175781E4,7.763880340E-2
1.380322266E4,2.706710810E-1
1.380468750E4,1.309586361E-1
1.380615234E4,1.419273868E-1
1.380761719E4,1.637517851E-1
1.380908203E4,1.481701910E-1
1.381054688E4,4.593123118E-2
1.381201172E4,2.567129933E-1
1.381347656E4,2.318934508E-1
1.381494141E4,3.458219504E-2
1.381640625E4,9.606821448E-2
1.381787109E4,6.573066365E-2
1.381933594E4,1.494284161E-1
1.382080078E4,8.589645176E-2
1.382226562E4,1.581746482E-1
1.382373047E4,1.105349297E-1
1.382519531E4,8.277978445E-2
1.382666016E4,2.732057809E-1
1.382812500E4,1.748138426E-1
1.382958984E4,1.681729360E-1
1.383105469E4,2.583067110E-1
1.383251953E4,1.174681396E-1
1.383398438E4,2.066885855E-1
1.383544922E4,3.039071488E-1
1.383691406E4,1.456313853E-1
1.383837891E4,1.505763069E-1
1.383984375E4,2.581201122E-1
1.384130859E4,2.537989751E-1
1.384277344E4,1.435958415E-1
1.384423828E4,1.286638151E-1
1.384570312E4,2.328732763E-1
1.384716797E4,6.937401955E-2
1.384863281E4,7.100328696E-2
1.385009766E4,1.780693319E-1
1.385156250E4,7.830626710E-2
1.385302734E4,1.667567649E-1
1.385449219E4,2.960776640E-1
1.385595703E4,1.204763038E-1
1.385742188E4,2.374018049E-1
1.385888672E4,1.679586496E-1
1.386035156E4,2.577576015E-1
1.386181641E4,2.987784888E-1
1.386328125E4,2.212669491E-1
1.386474609E4,1.038745889E-1
1.386621094E4,3.187679317E-1
1.386767578E4,2.522677076E-1
1.386914062E4,2.403084993E-1
1.387060547E4,1.731603592E-1
1.387207031E4,1.775157311E-1
1.387353516E4,9.025946809E-2
1.387500000E4,1.812912885E-1
1.387646484E4,2.139064667E-1
1.387792969E4,1.274851222E-1
1.387939453E4,1.881981998E-1
1.388085938E4,1.457402970E-1
1.388232422E4,2.254797564E-1
1.388378906E4,2.119639486E-1
1.388525391E4,2.385349554E-1
1.388671875E4,2.886487388E-1
1.388818359E4,2.585793824E-1
1.388964844E4,1.505401820E-1
1.389111328E4,3.120145264E-1
1.389257812E4,2.872618511E-1
1.389404297E4,2.506212317E-1
1.389550781E4,1.722627955E-1
1.389697266E4,2.868215740E-1
1.389843750E4,1.794131409E-1
1.389990234E4,1.931446179E-1
1.390136719E4,2.054589218E-1
1.390283203E4,2.352781700E-1
1.390429688E4,1.521753881E-1
1.390576172E4,1.900862225E-1
1.390722656E4,2.104562179E-1
1.390869141E4,1.751690645E-1
1.391015625E4,1.889171590E-1
1.391162109E4,2.467599013E-1
1.391308594E4,2.688206967E-1
1.391455078E4,1.884236039E-1
1.391601562E4,2.207647553E-1
1.391748047E4,2.868144856E-1
1.391894531E4,3.062534525E-1
1.392041016E4,2.707496775E-1
1.392187500E4,2.800217145E-1
1.392333984E4,2.664783813E-1
1.392480469E4,2.777685682E-1
1.392626953E4,2.751314711E-1
1.392773438E4,2.492717956E-1
1.392919922E4,1.539203966E-1
1.393066406E4,2.544704187E-1
1.393212891E4,2.137114212E-1
1.393359375E4,2.064253296E-1
1.393505859E4,1.217350344E-1
1.393652344E4,1.740077188E-1
1.393798828E4,3.004912070E-1
1.393945312E4,1.503971716E-1
1.394091797E4,3.209894417E-1
1.394238281E4,3.275871882E-1
1.394384766E4,2.163310780E-1
1.394531250E4,3.728519684E-1
1.394677734E4,3.385146454E-1
1.394824219E4,2.598264959E-1
1.394970703E4,3.847719490E-1
1.395117188E4,2.819072794E-1
1.395263672E4,2.765044196E-1
1.395410156E4,3.299499698E-1
1.395556641E4,1.728172667E-1
1.395703125E4,2.400435530E-1
1.395849609E4,2.677111574E-1
1.395996094E4,3.548513773E-1
1.396142578E4,1.143841451E-1
1.396289062E4,1.574102793E-1
1.396435547E4,3.598009924E-1
1.396582031E4,2.120224109E-1
1.396728516E4,2.829231139E-1
1.396875000E4,2.693772215E-1
1.397021484E4,2.840991629E-1
1.397167969E4,2.975559466E-1
1.397314453E4,4.213315790E-1
1.397460938E4,3.106345746E-1
1.397607422E4,3.149465719E-1
1.397753906E4,2.950999500E-1
1.397900391E4,3.341037282E-1
1.398046875E4,3.726342240E-1
1.398193359E4,2.618372059E-1
1.398339844E4,2.318132722E-1
1.398486328E4,2.965959277E-1
1.398632812E4,3.853316599E-1
1.398779297E4,3.073129782E-1
1.398925781E4,2.298910883E-1
1.399072266E4,2.011028549E-1
1.399218750E4,1.559820555E-1
1.399365234E4,2.389574985E-1
1.399511719E4,3.424197762E-1
1.399658203E4,3.284480850E-1
1.399804688E4,3.032243388E-1
1.399951172E4,3.253359116E-1
1.400097656E4,3.428760968E-1
1.400244141E4,4.217086681E-1
1.400390625E4,3.439958063E-1
1.400537109E4,3.211627214E-1
1.400683594E4,3.301636296E-1
1.400830078E4,1.936027929E-1
1.400976562E4,4.052501731E-1
1.401123047E4,3.271232325E-1
1.401269531E4,1.830542947E-1
1.401416016E4,1.392517203E-1
1.401562500E4,2.943661827E-1
1.401708984E4,3.073599544E-1
1.401855469E4,3.366951320E-1
1.402001953E4,2.483850519E-1
1.402148438E4,2.074741970E-1
1.402294922E4,3.861016085E-1
1.402441406E4,3.891886068E-1
1.402587891E4,3.721697869E-1
1.402734375E4,2.985476545E-1
1.402880859E4,3.262168889E-1
1.403027344E4,3.660638856E-1
1.403173828E4,3.591648513E-1
1.403320312E4,3.557570658E-1
1.403466797E4,3.186929052E-1
1.403613281E4,2.688018413E-1
1.403759766E4,4.330909761E-1
1.403906250E4,3.465324762E-1
1.404052734E4,1.948505046E-1
1.404199219E4,2.329484311E-1
1.404345703E4,3.332668314E-1
1.404492188E4,2.826758986E-1
1.404638672E4,2.154683971E-1
1.404785156E4,2.855863398E-1
1.404931641E4,3.672068460E-1
1.405078125E4,3.638492214E-1
1.405224609E4,4.103387072E-1
1.405371094E4,3.896811409E-1
1.405517578E4,3.099871655E-1
1.405664062E4,4.537895908E-1
1.405810547E4,3.932942787E-1
1.405957031E4,4.138527046E-1
1.406103516E4,3.972868512E-1
1.406250000E4,2.659774941E-1
1.406396484E4,5.015097024E-1
1.406542969E4,4.384854804E-1
1.406689453E4,1.610061315E-1
1.406835938E4,3.203219195E-1
1.406982422E4,2.723236830E-1
1.407128906E4,3.042440841E-1
1.407275391E4,3.013211481E-1
1.407421875E4,3.119389253E-1
1.407568359E4,2.765674878E-1
1.407714844E4,2.436878163E-1
1.407861328E4,2.830924153E-1
1.408007812E4,4.269603268E-1
1.408154297E4,3.440080745E-1
1.408300781E4,2.772155830E-1
1.408447266E4,4.253989421E-1
1.408593750E4,3.263842717E-1
1.408740234E4,4.059350509E-1
1.408886719E4,3.851482383E-1
1.409033203E4,4.020462117E-1
1.409179688E4,3.758152302E-1
1.409326172E4,2.042160039E-1
1.409472656E4,4.616296509E-1
1.409619141E4,4.192504522E-1
1.409765625E4,2.777200968E-1
1.409912109E4,2.756642086E-1
1.410058594E4,3.326558264E-1
1.410205078E4,1.885060017E-1
1.410351562E4,4.342724187E-1
1.410498047E4,3.456993270E-1
1.410644531E4,3.219187340E-1
1.410791016E4,3.474393671E-1
1.410937500E4,3.615337764E-1
1.411083984E4,4.299673689E-1
1.411230469E4,3.825910505E-1
1.411376953E4,3.498923440E-1
1.411523438E4,3.084734271E-1
1.411669922E4,4.370534593E-1
1.411816406E4,3.950354031E-1
1.411962891E4,3.949889829E-1
1.412109375E4,3.376956871E-1
1.412255859E4,3.634883988E-1
1.412402344E4,3.284466333E-1
1.412548828E4,3.120125062E-1
1.412695312E4,4.032012635E-1
1.412841797E4,2.641092132E-1
1.412988281E4,2.661189355E-1
1.413134766E4,2.737290264E-1
1.413281250E4,2.374239189E-1
1.413427734E4,3.828889611E-1
1.413574219E4,4.636452001E-1
1.413720703E4,3.900879722E-1
1.413867188E4,2.844159119E-1
1.414013672E4,4.352178141E-1
1.414160156E4,4.475004529E-1
1.414306641E4,5.104999806E-1
1.414453125E4,3.032963346E-1
1.414599609E4,2.930267211E-1
1.414746094E4,4.341037384E-1
1.414892578E4,3.904557342E-1
1.415039062E4,3.692089247E-1
1.415185547E4,2.702729132E-1
1.415332031E4,3.492770682E-1
1.415478516E4,1.959318648E-1
1.415625000E4,4.055225806E-1
1.415771484E4,4.172427614E-1
1.415917969E4,1.917194268E-1
1.416064453E4,2.365673939E-1
1.416210938E4,3.675043389E-1
1.416357422E4,4.469711440E-1
1.416503906E4,3.676726999E-1
1.416650391E4,4.389772545E-1
1.416796875E4,3.789065753E-1
1.416943359E4,4.114206005E-1
1.417089844E4,4.368956503E-1
1.417236328E4,4.762094834E-1
1.417382812E4,3.404421080E-1
1.417529297E4,4.370488963E-1
1.417675781E4,4.615428167E-1
1.417822266E4,3.657292647E-1
1.417968750E4,3.900659379E-1
1.418115234E4,2.710334104E-1
1.418261719E4,3.325065587E-1
1.418408203E4,3.463000682E-1
1.418554688E4,3.672260372E-1
1.418701172E4,2.577522379E-1
1.418847656E4,2.769118191E-1
1.418994141E4,3.901494743E-1
1.419140625E4,3.332655600E-1
1.419287109E4,3.618916747E-1
1.419433594E4,4.300013914E-1
1.419580078E4,4.512578494E-1
1.419726562E4,3.073378335E-1
1.419873047E4,4.001364162E-1
1.420019531E4,4.702905863E-1
1.420166016E4,3.995266701E-1
1.420312500E4,4.534825619E-1
1.420458984E4,4.622596342E-1
1.420605469E4,3.974941486E-1
1.420751953E4,3.671874612E-1
1.420898438E4,3.951364639E-1
1.421044922E4,2.576901112E-1
1.421191406E4,2.930415440E-1
1.421337891E4,4.264861249E-1
1.421484375E4,4.294987233E-1
1.421630859E4,2.898329722E-1
1.421777344E4,4.043142099E-1
1.421923828E4,3.532727015E-1
1.422070312E4,3.015215669E-1
1.422216797E4,4.899920539E-1
1.422363281E4,3.987391548E-1
1.422509766E4,3.075346781E-1
1.422656250E4,5.132399232E-1
1.422802734E4,4.462980124E-1
1.422949219E4,3.234662257E-1
1.423095703E4,2.863131996E-1
1.423242188E4,5.271064962E-1
1.423388672E4,4.653265648E-1
1.423535156E4,4.411258295E-1
1.423681641E4,4.064564636E-1
1.423828125E4,1.758474260E-1
1.423974609E4,2.310471762E-1
1.424121094E4,5.977740621E-1
1.424267578E4,4.946255037E-1
1.424414062E4,4.210243444E-1
1.424560547E4,3.483243098E-1
1.424707031E4,3.133823518E-1
1.424853516E4,3.165168898E-1
1.425000000E4,5.003147802E-1
1.425146484E4,5.641058107E-1
1.425292969E4,5.468098042E-1
1.425439453E4,4.091068297E-1
1.425585938E4,2.421960891E-1
1.425732422E4,3.453204735E-1
1.425878906E4,4.933901785E-1
1.426025391E4,5.422500214E-1
1.426171875E4,4.887497493E-1
1.426318359E4,4.297783936E-1
1.426464844E4,1.515303949E-1
1.426611328E4,2.882061175E-1
1.426757812E4,5.761487249E-1
1.426904297E4,5.338657277E-1
1.427050781E4,4.788612025E-1
1.427197266E4,3.143286942E-1
1.427343750E4,2.393412641E-1
1.427490234E4,3.747562365E-1
1.427636719E4,3.421324619E-1
1.427783203E4,5.796498297E-1
1.427929688E4,4.726247886E-1
1.428076172E4,3.836343830E-1
1.428222656E4,3.343215956E-1
1.428369141E4,5.346356051E-1
1.428515625E4,6.065696423E-1
1.428662109E4,4.663336602E-1
1.428808594E4,2.002210052E-1
1.428955078E4,4.705129039E-1
1.429101562E4,5.413936201E-1
1.429248047E4,3.633081231E-1
1.429394531E4,3.797035019E-1
1.429541016E4,2.638198636E-1
1.429687500E4,3.267253983E-1
1.429833984E4,4.848608973E-1
1.429980469E4,1.828336953E-1
1.430126953E4,3.707726444E-1
1.430273438E4,7.042580133E-1
1.430419922E4,4.922380995E-1
1.430566406E4,2.549113322E-1
1.430712891E4,4.874020528E-1
1.430859375E4,5.828132872E-1
1.431005859E4,4.938027518E-1
1.431152344E4,3.324967033E-1
1.431298828E4,5.539363349E-1
1.431445312E4,4.187604830E-1
1.431591797E4,3.364347096E-1
1.431738281E4,5.701684976E-1
1.431884766E4,5.784472816E-1
1.432031250E4,3.709150549E-1
1.432177734E4,2.131419817E-1
1.432324219E4,1.718164563E-1
1.432470703E4,4.521385529E-1
1.432617188E4,5.862022921E-1
1.432763672E4,5.285008930E-1
1.432910156E4,6.249089020E-1
1.433056641E4,3.494282345E-1
1.433203125E4,5.609714003E-1
1.433349609E4,7.871515345E-1
1.433496094E4,5.368687734E-1
1.433642578E4,2.463288643E-1
1.433789062E4,5.814202591E-1
1.433935547E4,9.093638275E-1
1.434082031E4,9.449585048E-1
1.434228516E4,1.504741348E0
1.434375000E4,1.774325356E0
1.434521484E4,1.669053423E0
1.434667969E4,1.248246956E0
1.434814453E4,6.200540950E-1
1.434960938E4,3.263563899E-1
1.435107422E4,7.155927094E-1
1.435253906E4,1.356479217E0
1.435400391E4,1.320060714E0
1.435546875E4,1.076818096E0
1.435693359E4,5.641327301E-1
1.435839844E4,1.241635618E0
1.435986328E4,2.409797158E0
1.436132812E4,2.847582716E0
1.436279297E4,1.960707378E0
1.436425781E4,4.651149919E-1
1.436572266E4,8.451987706E-1
1.436718750E4,1.113460269E0
1.436865234E4,1.133859660E0
1.437011719E4,9.205160234E-1
1.437158203E4,5.772245196E-1
1.437304688E4,2.304382726E-1
1.437451172E4,3.495910655E-1
1.437597656E4,2.653189768E-1
1.437744141E4,1.943578925E-1
1.437890625E4,2.523230454E-1
1.438037109E4,2.191555120E-1
1.438183594E4,2.688831688E-1
1.438330078E4,2.590771341E-1
1.438476562E4,2.937845129E-1
1.438623047E4,3.525275438E-1
1.438769531E4,5.802404096E-1
1.438916016E4,5.084346032E-1
1.439062500E4,3.198412418E-1
1.439208984E4,3.515940352E-1
1.439355469E4,5.027882265E-1
1.439501953E4,6.209317685E-1
1.439648438E4,6.043380860E-1
1.439794922E4,1.912032909E-1
1.439941406E4,5.404558733E-1
1.440087891E4,3.894709298E-1
1.440234375E4,4.540637971E-1
1.440380859E4,4.082453385E-1
1.440527344E4,2.115611705E-1
1.440673828E4,2.812126129E-1
1.440820312E4,4.162608249E-1
1.440966797E4,3.576909230E-1
1.441113281E4,2.710919694E-1
1.441259766E4,3.412272342E-1
1.441406250E4,1.951710128E-1
1.441552734E4,3.269873499E-1
1.441699219E4,3.359963651E-1
1.441845703E4,4.003428255E-1
1.441992188E4,3.045486404E-1
1.442138672E4,4.183282122E-1
1.442285156E4,3.592034143E-1
1.442431641E4,2.683597725E-1
1.442578125E4,4.006758780E-1
1.442724609E4,2.096302938E-1
1.442871094E4,2.756013354E-1
1.443017578E4,3.969125259E-1
1.443164062E4,2.143288210E-1
1.443310547E4,2.183522226E-1
1.443457031E4,3.388702433E-1
1.443603516E4,2.561216513E-1
1.443750000E4,1.953256197E-1
1.443896484E4,2.288708077E-1
1.444042969E4,4.129972620E-1
1.444189453E4,1.829155643E-1
1.444335938E4,2.449308832E-1
1.444482422E4,3.593731931E-1
1.444628906E4,1.467728202E-1
1.444775391E4,3.735204703E-1
1.444921875E4,4.460312921E-1
1.445068359E4,2.546598893E-1
1.445214844E4,3.283633767E-1
1.445361328E4,3.612940957E-1
1.445507812E4,3.380370220E-1
1.445654297E4,2.308827539E-1
1.445800781E4,4.205572987E-1
1.445947266E4,3.760775799E-1
1.446093750E4,2.372607319E-1
1.446240234E4,1.323030059E-1
1.446386719E4,3.115119804E-1
1.446533203E4,2.206122008E-1
1.446679688E4,3.637837696E-1
1.446826172E4,2.048775801E-1
1.446972656E4,2.322096064E-1
1.447119141E4,2.574429692E-1
1.447265625E4,3.050674898E-1
1.447412109E4,3.747280646E-1
1.447558594E4,3.162736197E-1
1.447705078E4,3.253591089E-1
1.447851562E4,3.067251489E-1
1.447998047E4,3.898975938E-1
1.448144531E4,3.128852445E-1
1.448291016E4,3.250298822E-1
1.448437500E4,2.045228048E-1
1.448583984E4,3.400291811E-1
1.448730469E4,3.175445812E-1
1.448876953E4,1.973367191E-1
1.449023438E4,1.963046289E-1
1.449169922E4,1.837828684E-1
1.449316406E4,2.488259354E-1
1.449462891E4,1.506608833E-1
1.449609375E4,2.667785595E-1
1.449755859E4,2.859433950E-1
1.449902344E4,1.491497614E-1
1.450048828E4,2.881692130E-1
1.450195312E4,2.977766987E-1
1.450341797E4,2.766548418E-1
1.450488281E4,2.121060660E-1
1.450634766E4,3.775679313E-1
1.450781250E4,3.409566669E-1
1.450927734E4,2.905549776E-1
1.451074219E4,3.595166045E-1
1.451220703E4,3.351690295E-1
1.451367188E4,2.728748847E-1
1.451513672E4,1.954129275E-1
1.451660156E4,3.376268370E-1
1.451806641E4,1.455753187E-1
1.451953125E4,2.054896928E-1
1.452099609E4,1.999128864E-1
1.452246094E4,2.582810806E-1
1.452392578E4,2.529836416E-1
1.452539062E4,2.171940942E-1
1.452685547E4,2.418091565E-1
1.452832031E4,3.384592712E-1
1.452978516E4,2.389431716E-1
1.453125000E4,2.642413075E-1
1.453271484E4,3.564191386E-1
1.453417969E4,1.535186435E-1
1.453564453E4,3.318291164E-1
1.453710938E4,2.877718185E-1
1.453857422E4,2.429430709E-1
1.454003906E4,3.409584791E-1
1.454150391E4,2.339519487E-1
1.454296875E4,2.688036523E-1
1.454443359E4,3.243603868E-1
1.454589844E4,1.186398507E-1
1.454736328E4,1.765665568E-1
1.454882812E4,2.380308833E-1
1.455029297E4,6.181000828E-2
1.455175781E4,2.368201467E-1
1.455322266E4,2.725109907E-1
1.455468750E4,2.467937246E-1
1.455615234E4,2.340589971E-1
1.455761719E4,3.206994014E-1
1.455908203E4,4.071644483E-1
1.456054688E4,1.463102770E-1
1.456201172E4,2.459422437E-1
1.456347656E4,3.294761202E-1
1.456494141E4,2.004196247E-1
1.456640625E4,3.455674356E-1
1.456787109E4,3.171461897E-1
1.456933594E4,2.326763278E-1
1.457080078E4,2.532582380E-1
1.457226562E4,3.227126828E-1
1.457373047E4,1.546948389E-1
1.457519531E4,2.249757106E-1
1.457666016E4,2.291582587E-1
1.457812500E4,2.042794162E-1
1.457958984E4,1.471306577E-1
1.458105469E4,2.150338094E-1
1.458251953E4,2.081216182E-1
1.458398438E4,1.482025404E-1
1.458544922E4,3.523520910E-1
1.458691406E4,2.954460957E-1
1.458837891E4,2.034723665E-1
1.458984375E4,3.133623506E-1
1.459130859E4,2.471391096E-1
1.459277344E4,2.114744242E-1
1.459423828E4,3.345631709E-1
1.459570312E4,2.822032048E-1
1.459716797E4,1.929387690E-1
1.459863281E4,2.863659491E-1
1.460009766E4,2.397794221E-1
1.460156250E4,1.988484391E-1
1.460302734E4,8.884818142E-2
1.460449219E4,8.880432705E-2
1.460595703E4,2.316961892E-1
1.460742188E4,1.655529781E-1
1.460888672E4,1.902334317E-1
1.461035156E4,2.672262220E-1
1.461181641E4,1.391664324E-1
1.461328125E4,1.897273922E-1
1.461474609E4,3.833634221E-1
1.461621094E4,3.315902514E-1
1.461767578E4,2.445026809E-1
1.461914062E4,2.351335508E-1
1.462060547E4,2.850460521E-1
1.462207031E4,3.219561406E-1
1.462353516E4,2.376107195E-1
1.462500000E4,1.851003596E-1
1.462646484E4,1.473483287E-1
1.462792969E4,2.489924269E-1
1.462939453E4,1.795035510E-1
1.463085938E4,1.558316649E-1
1.463232422E4,1.397776552E-1
1.463378906E4,2.016799666E-1
1.463525391E4,1.706235158E-1
1.463671875E4,1.498750195E-1
1.463818359E4,1.917236177E-1
1.463964844E4,7.659069327E-2
1.464111328E4,1.906677677E-1
1.464257812E4,2.450677163E-1
1.464404297E4,2.204666418E-1
1.464550781E4,1.916046061E-1
1.464697266E4,2.746192047E-1
1.464843750E4,2.635772704E-1
1.464990234E4,1.462655750E-1
1.465136719E4,2.567013053E-1
1.465283203E4,1.915503024E-1
1.465429688E4,1.546458260E-1
1.465576172E4,3.382548050E-1
1.465722656E4,1.618192897E-1
1.465869141E4,1.780555470E-1
1.466015625E4,9.475012198E-2
1.466162109E4,1.791861759E-1
1.466308594E4,1.928060304E-1
1.466455078E4,1.689100393E-1
1.466601562E4,1.386213064E-1
1.466748047E4,1.852720135E-1
1.466894531E4,1.659630927E-1
1.467041016E4,3.646392595E-1
1.467187500E4,1.177591080E-1
1.467333984E4,3.045592853E-1
1.467480469E4,1.637948034E-1
1.467626953E4,2.770351323E-1
1.467773438E4,2.466111452E-1
1.467919922E4,2.358355030E-1
1.468066406E4,1.439856065E-1
1.468212891E4,1.993428666E-1
1.468359375E4,2.615623888E-1
1.468505859E4,1.349219696E-1
1.468652344E4,6.013545147E-2
1.468798828E4,1.403331273E-1
1.468945312E4,2.412914753E-1
1.469091797E4,9.626991312E-2
1.469238281E4,1.079246796E-1
1.469384766E4,1.837658654E-1
1.469531250E4,1.520804823E-1
1.469677734E4,1.346952107E-1
1.469824219E4,2.705694844E-1
1.469970703E4,2.729045696E-1
1.470117188E4,1.573457824E-1
1.470263672E4,2.396213877E-1
1.470410156E4,3.210909256E-1
1.470556641E4,1.960041339E-1
1.470703125E4,2.992855224E-1
