"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.036083984E4,4.063662508E-1
1.036230469E4,2.747361918E-1
1.036376953E4,1.434976749E-1
1.036523438E4,1.648718842E-1
1.036669922E4,9.722742678E-2
1.036816406E4,1.455812355E-1
1.036962891E4,1.435589680E-1
1.037109375E4,1.822859260E-1
1.037255859E4,1.732728488E-1
1.037402344E4,4.949952161E-2
1.037548828E4,1.145420644E-1
1.037695312E4,2.127241765E-1
1.037841797E4,3.050029298E-1
1.037988281E4,2.673221991E-1
1.038134766E4,1.565452135E-1
1.038281250E4,1.852732463E-1
1.038427734E4,1.292175048E-1
1.038574219E4,1.276242019E-1
1.038720703E4,9.487055431E-2
1.038867188E4,2.858498066E-1
1.039013672E4,2.337146557E-1
1.039160156E4,2.009049317E-1
1.039306641E4,2.650432269E-1
1.039453125E4,1.317658667E-1
1.039599609E4,1.053426459E-1
1.039746094E4,2.154116190E-1
1.039892578E4,2.768459416E-1
1.040039062E4,2.439688057E-1
1.040185547E4,2.198094834E-1
1.040332031E4,9.894226945E-2
1.040478516E4,1.285329374E-1
1.040625000E4,2.243118332E-1
1.040771484E4,1.823816205E-1
1.040917969E4,1.719571406E-1
1.041064453E4,1.008506612E-1
1.041210938E4,5.709388365E-2
1.041357422E4,2.372737921E-1
1.041503906E4,2.944734691E-1
1.041650391E4,2.909087848E-1
1.041796875E4,1.277721889E-1
1.041943359E4,1.043916923E-1
1.042089844E4,2.891148443E-1
1.042236328E4,2.379052264E-1
1.042382812E4,1.288449552E-1
1.042529297E4,6.651214781E-2
1.042675781E4,1.663044037E-1
1.042822266E4,2.579110786E-1
1.042968750E4,1.823257935E-1
1.043115234E4,3.817004897E-1
1.043261719E4,1.648611639E-1
1.043408203E4,8.389067454E-2
1.043554688E4,1.900708010E-1
1.043701172E4,1.647091937E-1
1.043847656E4,1.979807203E-1
1.043994141E4,1.795924469E-1
1.044140625E4,1.507166631E-1
1.044287109E4,2.282788872E-1
1.044433594E4,7.859263340E-2
1.044580078E4,1.597646183E-1
1.044726562E4,1.281143520E-1
1.044873047E4,1.502876641E-1
1.045019531E4,2.438799844E-1
1.045166016E4,2.888331984E-1
1.045312500E4,9.205291528E-2
1.045458984E4,1.499922545E-1
1.045605469E4,1.618723052E-1
1.045751953E4,2.016913530E-1
1.045898438E4,2.919816592E-1
1.046044922E4,1.458613411E-1
1.046191406E4,6.288147584E-2
1.046337891E4,3.669558209E-1
1.046484375E4,2.629188709E-1
1.046630859E4,3.191510434E-1
1.046777344E4,1.947610507E-1
1.046923828E4,1.448960966E-1
1.047070312E4,1.614182733E-1
1.047216797E4,2.249751308E-1
1.047363281E4,2.457143328E-1
1.047509766E4,2.511781416E-1
1.047656250E4,2.747135056E-1
1.047802734E4,1.989481699E-1
1.047949219E4,1.593536365E-1
1.048095703E4,1.747050359E-1
1.048242188E4,8.999975621E-2
1.048388672E4,1.381645352E-1
1.048535156E4,1.728686684E-1
1.048681641E4,2.831709480E-1
1.048828125E4,2.694990618E-1
1.048974609E4,1.672286672E-1
1.049121094E4,4.708613130E-2
1.049267578E4,8.330018824E-2
1.049414062E4,2.341104328E-1
1.049560547E4,1.023293832E-1
1.049707031E4,1.260651098E-1
1.049853516E4,1.313624708E-1
1.050000000E4,4.871787126E-2
1.050146484E4,2.841822682E-1
1.050292969E4,2.063858536E-1
1.050439453E4,2.142763480E-1
1.050585938E4,2.579642419E-1
1.050732422E4,2.312366078E-1
1.050878906E4,3.456005988E-1
1.051025391E4,2.930520551E-1
1.051171875E4,6.326723610E-2
1.051318359E4,2.010787978E-2
1.051464844E4,1.841835469E-1
1.051611328E4,2.578581138E-1
1.051757812E4,1.254695742E-1
1.051904297E4,1.419216942E-1
1.052050781E4,1.004074512E-1
1.052197266E4,1.275656237E-1
1.052343750E4,8.167537865E-2
1.052490234E4,3.307093603E-1
1.052636719E4,2.052919305E-1
1.052783203E4,1.250108890E-1
1.052929688E4,5.738919811E-2
1.053076172E4,5.144925367E-2
1.053222656E4,1.881627172E-1
1.053369141E4,1.077295627E-1
1.053515625E4,2.168199950E-1
1.053662109E4,1.675515638E-1
1.053808594E4,1.620449338E-1
1.053955078E4,1.400837140E-1
1.054101562E4,1.881458297E-1
1.054248047E4,2.289151786E-2
1.054394531E4,1.587012714E-1
1.054541016E4,3.491978194E-1
1.054687500E4,2.444798141E-1
1.054833984E4,2.423925567E-1
1.054980469E4,1.433804315E-1
1.055126953E4,1.019312821E-1
1.055273438E4,1.766975718E-1
1.055419922E4,3.057364270E-1
1.055566406E4,2.642815576E-1
1.055712891E4,1.614333799E-1
1.055859375E4,1.550167436E-1
1.056005859E4,2.099937945E-1
1.056152344E4,2.994434979E-1
1.056298828E4,1.607684491E-1
1.056445312E4,1.848168562E-1
1.056591797E4,2.026149489E-1
1.056738281E4,6.372641653E-2
1.056884766E4,2.169883667E-1
1.057031250E4,2.068079373E-1
1.057177734E4,1.450674629E-1
1.057324219E4,2.251183361E-1
1.057470703E4,2.334138222E-1
1.057617188E4,2.898603237E-1
1.057763672E4,2.614720581E-1
1.057910156E4,3.037589021E-1
1.058056641E4,3.691889668E-2
1.058203125E4,1.500743779E-1
1.058349609E4,1.992972097E-1
1.058496094E4,3.049129694E-1
1.058642578E4,1.414933169E-1
1.058789062E4,7.148604225E-2
1.058935547E4,2.582568254E-1
1.059082031E4,1.669406131E-1
1.059228516E4,1.206540908E-1
1.059375000E4,1.130436637E-1
1.059521484E4,9.191458645E-2
1.059667969E4,2.256238198E-1
1.059814453E4,3.109396915E-1
1.059960938E4,2.983284741E-1
1.060107422E4,1.662040360E-1
1.060253906E4,2.080919107E-1
1.060400391E4,1.808012810E-1
1.060546875E4,1.347642021E-1
1.060693359E4,2.671879211E-1
1.060839844E4,3.287314944E-1
1.060986328E4,1.265883652E-1
1.061132812E4,5.269925660E-2
1.061279297E4,1.284794070E-1
1.061425781E4,1.197713025E-1
1.061572266E4,2.465726671E-1
1.061718750E4,2.678788969E-1
1.061865234E4,1.939948338E-1
1.062011719E4,2.031028949E-1
1.062158203E4,2.265539534E-1
1.062304688E4,1.797904007E-1
1.062451172E4,3.812783414E-2
1.062597656E4,1.427002458E-1
1.062744141E4,1.551089204E-1
1.062890625E4,2.314907774E-1
1.063037109E4,2.505135401E-1
1.063183594E4,1.925817200E-1
1.063330078E4,2.619121169E-1
1.063476562E4,1.364037948E-1
1.063623047E4,1.759660992E-1
1.063769531E4,2.817121272E-1
1.063916016E4,9.515802695E-2
1.064062500E4,2.240566036E-1
1.064208984E4,2.612563060E-1
1.064355469E4,1.397774487E-1
1.064501953E4,3.570021310E-2
1.064648438E4,4.972278318E-2
1.064794922E4,1.476092277E-1
1.064941406E4,2.343821445E-1
1.065087891E4,2.935986964E-1
1.065234375E4,1.898963122E-1
1.065380859E4,1.195316056E-1
1.065527344E4,1.331004548E-1
1.065673828E4,6.183030942E-2
1.065820312E4,2.313339277E-1
1.065966797E4,1.794682932E-1
1.066113281E4,1.054321539E-1
1.066259766E4,8.070389605E-2
1.066406250E4,2.070240824E-1
1.066552734E4,2.635749664E-1
1.066699219E4,2.505946948E-1
1.066845703E4,4.871454867E-2
1.066992188E4,9.346039144E-2
1.067138672E4,1.615744573E-1
1.067285156E4,2.366641944E-1
1.067431641E4,2.633822354E-1
1.067578125E4,1.558210699E-1
1.067724609E4,2.055091994E-1
1.067871094E4,3.214017599E-2
1.068017578E4,1.577393371E-1
1.068164062E4,6.413258117E-2
1.068310547E4,1.015723757E-1
1.068457031E4,1.602659520E-1
1.068603516E4,2.004936383E-1
1.068750000E4,2.742868163E-1
1.068896484E4,3.002536741E-1
1.069042969E4,2.571448286E-1
1.069189453E4,2.416655458E-1
1.069335938E4,3.473461701E-1
1.069482422E4,2.872494905E-1
1.069628906E4,3.081800235E-1
1.069775391E4,3.391975214E-1
1.069921875E4,2.327556303E-1
1.070068359E4,3.959110442E-1
1.070214844E4,2.483253448E-1
1.070361328E4,1.819631941E-1
1.070507812E4,2.053502501E-1
1.070654297E4,1.163401590E-1
1.070800781E4,1.590609985E-1
1.070947266E4,2.412748474E-1
1.071093750E4,3.928095061E-1
1.071240234E4,3.029843070E-1
1.071386719E4,3.208659335E-1
1.071533203E4,6.137865082E-1
1.071679688E4,8.051011095E-1
1.071826172E4,6.750011613E-1
1.071972656E4,7.262581718E-1
1.072119141E4,4.193280697E-1
1.072265625E4,4.842181316E-1
1.072412109E4,4.087622729E-1
1.072558594E4,3.063127957E-1
1.072705078E4,5.125537799E-1
1.072851562E4,7.046510850E-1
1.072998047E4,8.592549341E-1
1.073144531E4,7.634179303E-1
1.073291016E4,5.030032258E-1
1.073437500E4,4.537571844E-1
1.073583984E4,3.077725941E-1
1.073730469E4,3.468475577E-1
1.073876953E4,2.863362934E-1
1.074023438E4,1.110315985E0
1.074169922E4,2.401842187E0
1.074316406E4,2.761837536E0
1.074462891E4,2.447185422E0
1.074609375E4,2.321139388E0
1.074755859E4,1.367036806E0
1.074902344E4,4.833066809E-1
1.075048828E4,9.387186196E-1
1.075195312E4,5.144087048E-1
1.075341797E4,7.036789097E-1
1.075488281E4,1.261817201E0
1.075634766E4,1.105349986E0
1.075781250E4,5.547963892E-1
1.075927734E4,9.369422932E-1
1.076074219E4,1.019822192E0
1.076220703E4,7.409659984E-1
1.076367188E4,4.104870061E-1
1.076513672E4,1.382356813E0
1.076660156E4,1.929870632E0
1.076806641E4,3.072606328E0
1.076953125E4,3.973522498E0
1.077099609E4,3.042597200E0
1.077246094E4,7.762492864E-1
1.077392578E4,6.269322580E-1
1.077539062E4,4.120734702E-1
1.077685547E4,5.918633408E-1
1.077832031E4,8.718524431E-1
1.077978516E4,1.268155900E0
1.078125000E4,1.287144871E0
1.078271484E4,7.415006595E-1
1.078417969E4,2.981732145E-1
1.078564453E4,5.275236027E-1
1.078710938E4,6.855131126E-1
1.078857422E4,7.158093036E-1
1.079003906E4,7.580026366E-1
1.079150391E4,6.243894303E-1
1.079296875E4,4.200548594E-1
1.079443359E4,7.067931933E-1
1.079589844E4,8.052496737E-1
1.079736328E4,6.321936103E-1
1.079882812E4,3.005511055E-1
1.080029297E4,9.397599917E-2
1.080175781E4,1.844652415E-1
1.080322266E4,3.078528406E-1
1.080468750E4,2.210511677E-1
1.080615234E4,1.820640193E-1
1.080761719E4,1.371474131E-1
1.080908203E4,2.464314816E-1
1.081054688E4,2.511471157E-1
1.081201172E4,2.059266945E-1
1.081347656E4,1.123379856E-1
1.081494141E4,1.505134889E-1
1.081640625E4,1.081107352E-1
1.081787109E4,3.015719944E-1
1.081933594E4,3.145257129E-1
1.082080078E4,2.742407342E-1
1.082226562E4,1.080922591E-1
1.082373047E4,1.067914718E-1
1.082519531E4,1.881801117E-1
1.082666016E4,3.030899038E-1
1.082812500E4,2.273026732E-1
1.082958984E4,1.824467261E-1
1.083105469E4,2.576756921E-1
1.083251953E4,3.478316012E-1
1.083398438E4,2.955170556E-1
1.083544922E4,2.678002247E-1
1.083691406E4,1.758622168E-1
1.083837891E4,1.778225258E-1
1.083984375E4,3.217509097E-1
1.084130859E4,2.900022467E-1
1.084277344E4,2.150364542E-1
1.084423828E4,4.604297017E-1
1.084570312E4,1.896502562E-1
1.084716797E4,5.182360719E-2
1.084863281E4,2.129305239E-2
1.085009766E4,6.285059489E-2
1.085156250E4,1.758224350E-1
1.085302734E4,6.104321417E-2
1.085449219E4,1.521690709E-1
1.085595703E4,2.420708193E-1
1.085742188E4,2.578359443E-1
1.085888672E4,8.300360035E-2
1.086035156E4,1.973875346E-2
1.086181641E4,1.547712451E-1
1.086328125E4,2.645387396E-1
1.086474609E4,1.451668191E-1
1.086621094E4,6.131757719E-2
1.086767578E4,6.626617429E-2
1.086914062E4,9.864086040E-2
1.087060547E4,1.631856229E-1
1.087207031E4,1.388247099E-1
1.087353516E4,1.693155055E-2
1.087500000E4,2.268272715E-1
1.087646484E4,2.694944877E-1
1.087792969E4,2.044201761E-1
1.087939453E4,2.295206846E-1
1.088085938E4,1.307654867E-1
1.088232422E4,5.109722418E-2
1.088378906E4,1.501958869E-1
1.088525391E4,1.168861567E-1
1.088671875E4,1.789293469E-1
1.088818359E4,1.475766700E-1
1.088964844E4,5.153409869E-2
1.089111328E4,2.609030430E-1
1.089257812E4,3.599041542E-1
1.089404297E4,1.514184582E-1
1.089550781E4,2.131381906E-2
1.089697266E4,2.204168051E-1
1.089843750E4,4.311266552E-2
1.089990234E4,2.129208582E-1
1.090136719E4,5.809716776E-2
1.090283203E4,1.912425164E-1
1.090429688E4,1.632620022E-1
1.090576172E4,1.878406459E-1
1.090722656E4,2.159311334E-1
1.090869141E4,5.237513847E-2
1.091015625E4,9.322315933E-3
1.091162109E4,2.326283632E-1
1.091308594E4,1.859407352E-1
1.091455078E4,2.316359022E-1
1.091601562E4,1.219442595E-1
1.091748047E4,9.611901659E-2
1.091894531E4,8.424507596E-3
1.092041016E4,1.183592994E-1
1.092187500E4,1.911749105E-1
1.092333984E4,2.150888847E-1
1.092480469E4,1.869105016E-1
1.092626953E4,1.528814912E-1
1.092773438E4,3.235919482E-1
1.092919922E4,1.957587492E-1
1.093066406E4,8.947192365E-2
1.093212891E4,8.826427519E-2
1.093359375E4,1.937746902E-1
1.093505859E4,1.208975490E-1
1.093652344E4,1.505725458E-1
1.093798828E4,2.575251763E-1
1.093945312E4,7.740610788E-2
1.094091797E4,4.687953685E-3
1.094238281E4,7.621462565E-2
1.094384766E4,2.139169331E-1
1.094531250E4,3.387325693E-1
1.094677734E4,1.566761101E-1
1.094824219E4,7.308228088E-2
1.094970703E4,7.164295103E-2
1.095117188E4,2.019869285E-1
1.095263672E4,1.523287360E-1
1.095410156E4,1.532504905E-1
1.095556641E4,2.117034604E-1
1.095703125E4,1.891446821E-1
1.095849609E4,2.690316765E-1
1.095996094E4,1.547206123E-1
1.096142578E4,1.842125040E-1
1.096289062E4,9.229995333E-2
1.096435547E4,1.235861221E-1
1.096582031E4,1.952031321E-1
1.096728516E4,2.987705374E-1
1.096875000E4,1.459687846E-1
1.097021484E4,8.652961196E-2
1.097167969E4,2.239883254E-1
1.097314453E4,1.717504898E-1
1.097460938E4,1.964674607E-1
1.097607422E4,1.094425632E-1
1.097753906E4,1.450168159E-1
1.097900391E4,2.590092072E-2
1.098046875E4,1.405884726E-1
1.098193359E4,1.897943800E-1
1.098339844E4,1.685817925E-1
1.098486328E4,1.643363770E-1
1.098632812E4,9.087188780E-2
1.098779297E4,2.537640791E-1
1.098925781E4,3.177639723E-1
1.099072266E4,1.256535255E-1
1.099218750E4,1.267060785E-1
1.099365234E4,2.162423166E-2
1.099511719E4,1.874324440E-1
1.099658203E4,1.390605161E-1
1.099804688E4,2.256097299E-1
1.099951172E4,1.344532088E-1
1.100097656E4,7.841283092E-2
1.100244141E4,1.754117092E-1
1.100390625E4,1.061560238E-1
1.100537109E4,2.624452580E-2
1.100683594E4,4.384673302E-2
1.100830078E4,1.561727738E-1
1.100976562E4,8.843203375E-2
1.101123047E4,1.567226106E-1
1.101269531E4,1.613662400E-1
1.101416016E4,9.889091032E-2
1.101562500E4,1.978486474E-1
1.101708984E4,2.522385638E-1
1.101855469E4,1.922788723E-1
1.102001953E4,1.203146329E-1
1.102148438E4,2.339687454E-1
1.102294922E4,7.899919629E-2
1.102441406E4,2.573577032E-1
1.102587891E4,2.675682483E-1
1.102734375E4,2.560194321E-1
1.102880859E4,1.500161996E-1
1.103027344E4,6.644409950E-2
1.103173828E4,2.109284239E-1
1.103320312E4,2.796824386E-1
1.103466797E4,1.989864609E-1
1.103613281E4,9.337804906E-2
1.103759766E4,1.913032126E-1
1.103906250E4,2.081896296E-1
1.104052734E4,9.878809365E-2
1.104199219E4,8.880239578E-2
1.104345703E4,1.163425964E-1
1.104492188E4,8.628461803E-2
1.104638672E4,6.692639839E-2
1.104785156E4,1.507860174E-1
1.104931641E4,1.240796132E-1
1.105078125E4,5.009119355E-2
1.105224609E4,6.999400886E-2
1.105371094E4,1.548166622E-1
1.105517578E4,9.136889853E-2
1.105664062E4,1.037007095E-1
1.105810547E4,1.228565618E-1
1.105957031E4,7.347617386E-3
1.106103516E4,1.620723882E-1
1.106250000E4,3.366818096E-1
1.106396484E4,1.739796416E-1
1.106542969E4,9.211040530E-2
1.106689453E4,4.355961586E-2
1.106835938E4,3.564014738E-2
1.106982422E4,2.420040003E-1
1.107128906E4,1.726274840E-1
1.107275391E4,3.675773977E-2
1.107421875E4,1.441406841E-1
1.107568359E4,2.749426440E-1
1.107714844E4,2.178158407E-1
1.107861328E4,2.572992966E-1
1.108007812E4,1.754172258E-1
1.108154297E4,1.988716285E-1
1.108300781E4,1.527162726E-1
1.108447266E4,1.639553065E-1
1.108593750E4,1.754882260E-1
1.108740234E4,1.689584795E-1
1.108886719E4,1.081366298E-1
1.109033203E4,1.436343473E-1
1.109179688E4,2.089492928E-1
1.109326172E4,2.137914040E-1
1.109472656E4,8.104100992E-2
1.109619141E4,1.244826024E-1
1.109765625E4,2.105442752E-1
1.109912109E4,2.587294871E-2
1.110058594E4,2.687327452E-1
1.110205078E4,1.993447511E-2
1.110351562E4,1.779904790E-1
1.110498047E4,1.273960639E-1
1.110644531E4,2.028719671E-1
1.110791016E4,4.034577397E-1
1.110937500E4,2.255987226E-1
1.111083984E4,1.104600825E-1
1.111230469E4,1.657542175E-1
1.111376953E4,3.128619036E-1
1.111523438E4,2.099893779E-1
1.111669922E4,1.789960119E-1
1.111816406E4,2.398782949E-1
1.111962891E4,2.806533449E-2
1.112109375E4,1.836394025E-1
1.112255859E4,3.107942852E-1
1.112402344E4,1.885254042E-1
1.112548828E4,1.458343077E-1
1.112695312E4,1.898795095E-1
1.112841797E4,2.184590337E-1
1.112988281E4,4.500685557E-2
1.113134766E4,2.601569040E-1
1.113281250E4,1.788125921E-1
1.113427734E4,1.777238132E-1
1.113574219E4,1.899507516E-1
1.113720703E4,6.546826777E-2
1.113867188E4,3.130994770E-2
1.114013672E4,9.333542066E-2
1.114160156E4,2.582580379E-1
1.114306641E4,1.891813574E-1
1.114453125E4,1.722281850E-1
1.114599609E4,5.037564372E-2
1.114746094E4,1.226669133E-1
1.114892578E4,1.059717616E-1
1.115039062E4,1.419009594E-1
1.115185547E4,1.839037698E-1
1.115332031E4,1.348770535E-1
1.115478516E4,1.487603611E-1
1.115625000E4,1.804925799E-2
1.115771484E4,1.442639145E-1
1.115917969E4,2.423566768E-1
1.116064453E4,1.604150128E-1
1.116210938E4,5.870680310E-2
1.116357422E4,1.722084044E-1
1.116503906E4,1.703503682E-1
1.116650391E4,2.879494483E-1
1.116796875E4,3.451244184E-1
1.116943359E4,4.254927945E-2
1.117089844E4,1.569614948E-1
1.117236328E4,1.194117081E-1
1.117382812E4,2.342946115E-1
1.117529297E4,1.928901264E-1
1.117675781E4,1.643632504E-1
1.117822266E4,4.668102588E-2
1.117968750E4,1.895528127E-1
1.118115234E4,2.397704652E-1
1.118261719E4,1.254224003E-1
1.118408203E4,9.641475765E-2
1.118554688E4,1.142355182E-1
1.118701172E4,3.537771061E-1
1.118847656E4,2.847489221E-1
1.118994141E4,1.335979366E-1
1.119140625E4,5.782458253E-2
1.119287109E4,9.303283853E-2
1.119433594E4,2.570254213E-1
1.119580078E4,2.502241471E-1
1.119726562E4,8.126301894E-2
1.119873047E4,8.365305411E-2
1.120019531E4,6.246058649E-2
1.120166016E4,1.888816631E-1
1.120312500E4,3.214102431E-1
1.120458984E4,1.657687910E-1
1.120605469E4,3.160364390E-1
1.120751953E4,4.500197963E-2
1.120898438E4,8.807392227E-2
1.121044922E4,2.135872905E-1
1.121191406E4,1.914375673E-1
1.121337891E4,8.075928812E-2
1.121484375E4,1.633147804E-1
1.121630859E4,1.251226845E-1
1.121777344E4,2.328198462E-1
1.121923828E4,3.222452006E-1
1.122070312E4,1.746873306E-1
1.122216797E4,9.429490444E-2
1.122363281E4,2.060176837E-1
1.122509766E4,1.617086847E-1
1.122656250E4,1.524805672E-1
1.122802734E4,2.628751160E-1
1.122949219E4,7.191144655E-2
1.123095703E4,1.817711813E-1
1.123242188E4,4.164537770E-1
1.123388672E4,2.374018003E-1
1.123535156E4,1.849169165E-1
1.123681641E4,1.260320466E-1
1.123828125E4,3.396154572E-1
1.123974609E4,2.936096926E-1
1.124121094E4,2.044848507E-1
1.124267578E4,1.988101655E-1
1.124414062E4,1.636875028E-1
1.124560547E4,9.080259844E-2
1.124707031E4,2.937725991E-1
1.124853516E4,3.794161451E-1
1.125000000E4,2.556464503E-1
1.125146484E4,7.507671144E-2
1.125292969E4,1.226282466E-1
1.125439453E4,3.956233663E-1
1.125585938E4,2.521901991E-1
1.125732422E4,1.475012292E-1
1.125878906E4,7.253726785E-2
1.126025391E4,1.827409815E-1
1.126171875E4,1.319319940E-1
1.126318359E4,3.209844119E-1
1.126464844E4,1.295986524E-1
1.126611328E4,1.742205215E-1
1.126757812E4,6.309618201E-2
1.126904297E4,2.138215545E-1
1.127050781E4,2.673079421E-1
1.127197266E4,1.392818697E-1
1.127343750E4,9.150913295E-2
1.127490234E4,2.070701453E-1
1.127636719E4,2.450712777E-1
1.127783203E4,1.906982061E-1
1.127929688E4,2.536732799E-1
1.128076172E4,2.195694320E-1
1.128222656E4,1.068937712E-1
1.128369141E4,1.978471941E-1
1.128515625E4,3.163941263E-1
1.128662109E4,2.912796368E-1
1.128808594E4,4.386569698E-2
1.128955078E4,1.856736215E-1
1.129101562E4,1.586594140E-1
1.129248047E4,2.731441624E-1
1.129394531E4,2.061351102E-1
1.129541016E4,9.696255909E-2
1.129687500E4,7.722899284E-2
1.129833984E4,2.457776142E-1
1.129980469E4,1.595054697E-1
1.130126953E4,1.197938541E-1
1.130273438E4,1.351585064E-1
1.130419922E4,2.497380843E-1
1.130566406E4,1.697746592E-1
1.130712891E4,9.651327263E-2
1.130859375E4,5.591501364E-2
1.131005859E4,5.174949337E-2
1.131152344E4,2.245453121E-1
1.131298828E4,4.439972486E-1
1.131445312E4,3.371406464E-1
1.131591797E4,2.640632639E-1
1.131738281E4,1.036129766E-1
1.131884766E4,1.268565192E-1
1.132031250E4,3.503840382E-1
1.132177734E4,5.750679002E-1
1.132324219E4,3.531498903E-1
1.132470703E4,1.704471319E-1
1.132617188E4,3.855245267E-2
1.132763672E4,1.985394366E-1
1.132910156E4,2.336567913E-1
1.133056641E4,2.445759745E-1
1.133203125E4,1.884709678E-1
1.133349609E4,1.792811010E-1
1.133496094E4,3.006336277E-1
1.133642578E4,5.046841576E-1
1.133789062E4,4.014682670E-1
1.133935547E4,3.320579726E-1
1.134082031E4,3.516747298E-1
1.134228516E4,6.205116670E-1
1.134375000E4,5.774411503E-1
1.134521484E4,5.637637791E-1
1.134667969E4,4.003468964E-1
1.134814453E4,1.159314187E-1
1.134960938E4,1.721315922E-1
1.135107422E4,5.612578780E-1
1.135253906E4,6.879620364E-1
1.135400391E4,4.969957311E-1
1.135546875E4,4.227409729E-1
1.135693359E4,3.745282418E-1
1.135839844E4,9.692289957E-1
1.135986328E4,1.035566375E0
1.136132812E4,1.172161755E0
1.136279297E4,8.990147632E-1
1.136425781E4,3.309369011E-1
1.136572266E4,1.909293204E-1
1.136718750E4,6.691872524E-1
1.136865234E4,1.222346323E0
1.137011719E4,7.465251522E-1
1.137158203E4,2.558771628E-1
1.137304688E4,1.620287688E-1
1.137451172E4,8.127574486E-2
1.137597656E4,4.500072890E-1
1.137744141E4,2.895190045E-1
1.137890625E4,2.304652893E-1
1.138037109E4,4.740802307E-1
1.138183594E4,4.321080790E-1
1.138330078E4,2.365256683E-1
1.138476562E4,5.593249761E-1
1.138623047E4,8.581673879E-1
1.138769531E4,1.248327403E0
1.138916016E4,1.223495589E0
1.139062500E4,1.611623555E0
1.139208984E4,1.604503411E0
1.139355469E4,8.601858204E-1
1.139501953E4,9.491952625E-2
1.139648438E4,3.391138175E-1
1.139794922E4,2.584140625E-1
1.139941406E4,5.805385988E-1
1.140087891E4,5.438800522E-1
1.140234375E4,4.950179364E-1
1.140380859E4,5.773043052E-1
1.140527344E4,5.167938121E-1
1.140673828E4,3.571018354E-1
1.140820312E4,4.592494501E-1
1.140966797E4,4.366655176E-1
1.141113281E4,4.481105875E-1
1.141259766E4,3.444505437E-1
1.141406250E4,3.642458880E-1
1.141552734E4,3.472298371E-1
1.141699219E4,3.108111707E-1
1.141845703E4,1.794880284E-1
1.141992188E4,1.422234090E-1
1.142138672E4,1.412690809E-1
1.142285156E4,8.916551219E-2
1.142431641E4,5.788605452E-2
1.142578125E4,3.797766347E-2
1.142724609E4,7.236285378E-2
1.142871094E4,5.858778151E-2
1.143017578E4,1.526661158E-1
1.143164062E4,1.503394245E-1
1.143310547E4,9.332489899E-2
1.143457031E4,5.085789489E-2
1.143603516E4,1.509392971E-1
1.143750000E4,1.461103763E-1
1.143896484E4,8.466276688E-2
1.144042969E4,1.671605005E-1
1.144189453E4,1.030532564E-1
1.144335938E4,1.013300068E-1
1.144482422E4,1.570869469E-1
1.144628906E4,6.435038826E-2
1.144775391E4,1.004852636E-1
1.144921875E4,1.319151967E-1
1.145068359E4,1.431300957E-1
1.145214844E4,1.721929121E-1
1.145361328E4,1.292415729E-1
1.145507812E4,6.211193205E-2
1.145654297E4,6.783764251E-2
1.145800781E4,2.307268346E-1
1.145947266E4,1.083187072E-1
1.146093750E4,4.489965638E-2
1.146240234E4,5.907544298E-2
1.146386719E4,1.462304413E-1
1.146533203E4,5.817782691E-2
1.146679688E4,9.909983249E-2
1.146826172E4,1.214035371E-1
1.146972656E4,1.343518402E-1
1.147119141E4,1.814434303E-1
1.147265625E4,1.939506486E-1
1.147412109E4,6.193019471E-2
1.147558594E4,8.011844628E-2
1.147705078E4,9.888816231E-2
1.147851562E4,6.241151334E-2
1.147998047E4,4.406840380E-2
1.148144531E4,5.485285599E-2
1.148291016E4,3.292215878E-1
1.148437500E4,9.760469643E-3
1.148583984E4,4.765541460E-2
1.148730469E4,7.691110613E-2
1.148876953E4,1.114112878E-1
1.149023438E4,1.277263701E-1
1.149169922E4,9.326760601E-2
1.149316406E4,6.054298617E-2
1.149462891E4,1.773059180E-1
1.149609375E4,7.232584286E-2
1.149755859E4,1.186218743E-1
1.149902344E4,1.235167149E-1
1.150048828E4,1.511549926E-1
1.150195312E4,4.227613398E-2
1.150341797E4,2.434532394E-2
1.150488281E4,1.931085814E-1
1.150634766E4,4.646484385E-2
1.150781250E4,1.599106815E-1
1.150927734E4,6.703723070E-2
1.151074219E4,4.841021272E-2
1.151220703E4,1.183053300E-1
1.151367188E4,1.806887714E-1
1.151513672E4,1.130431919E-1
1.151660156E4,2.509889500E-1
1.151806641E4,1.909710826E-1
1.151953125E4,6.866134471E-2
1.152099609E4,1.387923476E-1
1.152246094E4,7.519424666E-2
1.152392578E4,4.737588829E-2
1.152539062E4,2.495367970E-2
1.152685547E4,2.656534413E-1
1.152832031E4,3.646500525E-2
1.152978516E4,1.516172580E-1
1.153125000E4,1.546440934E-1
1.153271484E4,1.536728755E-1
1.153417969E4,1.486229911E-2
1.153564453E4,1.453762868E-1
1.153710938E4,5.213294906E-2
1.153857422E4,1.556557946E-1
1.154003906E4,1.652133441E-1
1.154150391E4,1.173719833E-1
1.154296875E4,2.723596522E-2
1.154443359E4,1.172527992E-1
1.154589844E4,1.153733636E-1
1.154736328E4,9.371236151E-2
1.154882812E4,8.140759636E-2
1.155029297E4,1.187558789E-1
1.155175781E4,2.256347651E-1
1.155322266E4,3.902234582E-2
1.155468750E4,1.580714202E-1
1.155615234E4,5.592007021E-2
1.155761719E4,8.199641720E-2
1.155908203E4,1.005723379E-1
1.156054688E4,1.262661472E-1
1.156201172E4,7.402617921E-2
1.156347656E4,1.947525527E-1
1.156494141E4,1.772316303E-1
